Ticker,Bid,Ask,Open,Low,High,Changes,Date
CNH/JPY,19.9596,19.9619,19.787,19.7663,19.96945,0.17375,2024-09-17 14:20:28
CNH/KRW,185.53,185.73,185.49,185.26,185.99,0.04,2024-09-17 14:20:28
CNH/PHP,7.82,7.83,7.8593,7.8197,7.861,-0.0393,2024-09-17 14:20:28
CNH/SEK,1.42878,1.43906,1.43906,1.43596,1.44238,0,2024-09-17 14:20:28
CNH/THB,4.691,4.701,4.6737,4.6737,4.6966,0.0173,2024-09-17 14:20:28
CNH/TWD,4.4959,4.5059,4.4915,4.4829,4.4982,0.0044,2024-09-17 14:20:28
CNH/USD,0.14067,0.14064,0.14096,0.14063,0.14101,-0.00028573,2024-09-17 14:20:28
CNY/AUD,0.20878,0.2088,0.204,0.203,0.2091,0.00479363,2024-09-17 14:20:28
CNY/BGN,0.24799,0.24806,0.24768,0.24746,0.2481,0.000345065171,2024-09-17 14:20:28
CNY/CAD,0.1917,0.19173,0.191,0.1909,0.19195,0.000712511948,2024-09-17 14:20:28
CNY/CHF,0.11934,0.11935,0.1186,0.1183,0.11953,0.00074144132,2024-09-17 14:20:28
CNY/CLP,128.41696,131.96302,128.91511,128.41696,130.68226,1.27488,2024-09-17 14:20:28
CNY/DKK,0.94612,0.94638,0.94513,0.94371,0.94665,0.00111867,2024-09-17 14:20:28
CNY/EUR,0.1268,0.12683,0.12664,0.12638,0.12687,0.000173282283,2024-09-17 14:20:28
CNY/GBP,0.10714,0.10717,0.10674,0.10646,0.10723,0.000418863905,2024-09-17 14:20:28
CNY/HKD,1.09847,1.09878,1.0982,1.09687,1.09934,0.000426228925,2024-09-17 14:20:28
CNY/IDR,2164.35972,2164.97004,2170.5,2157.47737,2181.61033,-5.83517,2024-09-17 14:20:28
CNY/INR,11.79998,11.82027,11.8203,11.78406,11.82425,-0.01017926,2024-09-17 14:20:28
CNY/JPY,20.0062,20.01184,19.808,19.76,20.03606,0.20102,2024-09-17 14:20:28
CNY/KRW,186.60887,186.78508,185.83906,185.12138,186.82579,0.85791,2024-09-17 14:20:28
CNY/MYR,0.60028,0.60064,0.60661,0.59985,0.60661,-0.0059754,2024-09-17 14:20:28
CNY/NZD,0.22801,0.22806,0.22769,0.222,0.22836,0.000350904262,2024-09-17 14:20:28
CNY/PLN,0.54144,0.54244,0.5412,0.53966,0.54407,0.00024,2024-09-17 14:20:28
CNY/SGD,0.18273,0.18275,0.18268,0.1817,0.18284,6.140718e-05,2024-09-17 14:20:28
CNY/THB,4.70505,4.70638,4.70146,4.6823,4.71921,0.00425905,2024-09-17 14:20:28
CNY/TWD,4.5058,4.50707,4.4983,4.46297,4.5107,0.00813547,2024-09-17 14:20:28
CNY/USD,0.14099,0.14097,0.14099,0.14093,0.141,0,2024-09-17 14:20:28
CNY/XAG,0.0045958,0.00459664,0.00458505,0.00455,0.00461766,1.1169177e-05,2024-09-17 14:20:28
CNY/XAU,0.000054850423,0.000054861256,0.000054578301,0.000054514629,0.000055041529,2.77538e-07,2024-09-17 14:20:28
CNY/ZAR,2.48327,2.48516,2.4828,2.4786,2.49217,0.00141795,2024-09-17 14:20:28
COP/ARS,0.22644,0.22644,0.22956,0.22626,0.22991,-0.00312369,2024-09-17 14:20:28
COP/BRL,0.00129166,0.00129336,0.0012991,0.0012873,0.00132452,-6.589192e-06,2024-09-17 14:20:28
COP/CAD,0.000324664784,0.000325192677,0.00032088307,0.00031733455,0.000325192677,4.309606e-06,2024-09-17 14:20:28
COP/CLP,0.21776,0.22378,0.21844,0.21776,0.22077,0.0023333,2024-09-17 14:20:28
COP/DKK,0.00156475,0.00159826,0.00158554,0.00156475,0.00160275,-4.034459e-06,2024-09-17 14:20:28
COP/EUR,0.0002144,0.0002154,0.0002115,0.0002104,0.0002144,2.9e-06,2024-09-17 14:20:28
COP/GBP,0.00018109,0.00018208999,0.00017808,0.00017717,0.000182925929,3.01e-06,2024-09-17 14:20:28
COP/MXN,0.00450095,0.0045025,0.00459228,0.00449702,0.00463432,-9.0554457e-05,2024-09-17 14:20:28
COP/PEN,0.000887187527,0.000921548836,0.000921548836,0.000904041793,0.000921548836,-1.7507043e-05,2024-09-17 14:20:28
COP/USD,0.000233095328,0.000238087946,0.00023611357,0.000233013546,0.00023939063,-5.21933e-07,2024-09-17 14:20:28
COP/ZAR,0.00411841,0.00420662,0.00416826,0.00411841,0.00421479,-5.746402e-06,2024-09-17 14:20:28
CRC/EUR,0.00173196,0.00173271,0.00172915,0.0017284,0.00177746,3.565374e-06,2024-09-17 14:20:28
CRC/GBP,0.00146747,0.00146757,0.0014514,0.0014508,0.00146827,1.6122436e-05,2024-09-17 14:20:28
CRC/USD,0.00194473,0.00190763,0.00194254,0.00188233,0.00194473,2.1909e-06,2024-09-17 14:20:28
CUP/EUR,0.03747536,0.03747887,0.03743622,0.03738905,0.03749897,4.2653243e-05,2024-09-17 14:20:28
CUP/GBP,0.03165258,0.03167765,0.03154574,0.03151095,0.03170376,0.000131906926,2024-09-17 14:20:28
CUP/USD,0.04166667,0.04166667,0.04166667,0.04160823,0.0416724,0,2024-09-17 14:20:28
CVE/EUR,0.00906906,0.00906906,0.00906906,0.00906906,0.00906906,0,2024-09-17 14:20:28
CVE/USD,0.01009082,0.01006542,0.01009591,0.0100452,0.01009591,-5.093e-06,2024-09-17 14:20:28
CYP/ZAR,33.45314,33.46896,33.48416,33.43639,33.58882,-0.02311635,2024-09-17 14:20:28
CZK/AUD,0.06557979,0.06561809,0.065515,0.065321,0.06569871,8.3934673e-05,2024-09-17 14:20:28
CZK/CAD,0.06022986,0.06023252,0.06015038,0.05998,0.06029297,8.0812332e-05,2024-09-17 14:20:28
CZK/CHF,0.037468,0.037523,0.03741395,0.037244,0.03755727,8.155208e-05,2024-09-17 14:20:28
CZK/DKK,0.29707,0.29749,0.29718,0.29619,0.2978,0.000103679792,2024-09-17 14:20:28
CZK/EUR,0.039815,0.03987,0.039736,0.039688,0.039857,0.0001065,2024-09-17 14:20:28
CZK/GBP,0.03364183,0.03368886,0.03350533,0.033407,0.03371158,0.000160002245,2024-09-17 14:20:28
CZK/JPY,6.28183,6.29058,6.2193,6.19707,6.29168,0.06690508,2024-09-17 14:20:28
CZK/MXN,0.84563,0.84699,0.84934,0.84502,0.85974,-0.00303,2024-09-17 14:20:28
CZK/NOK,0.46955,0.47029,0.46915,0.46681,0.47081,0.000763821487,2024-09-17 14:20:28
CZK/NZD,0.07159734,0.07170515,0.07145256,0.07127685,0.07175712,0.000198642876,2024-09-17 14:20:28
CZK/PLN,0.17014,0.17041,0.1696,0.16917,0.17049,0.000678,2024-09-17 14:20:28
CZK/SEK,0.45144,0.45161,0.44393,0.44342,0.45194,0.00759318,2024-09-17 14:20:28
CZK/USD,0.04431053,0.0442517,0.04434197,0.04411875,0.04438724,-2.9475e-05,2024-09-17 14:20:28
CZK/ZAR,0.77961,0.78099,0.77843,0.77691,0.78255,0.00187,2024-09-17 14:20:28
DJF/EUR,0.00503854,0.0050449,0.00504058,0.00502917,0.00516049,4.322965e-06,2024-09-17 14:20:28
DJF/GBP,0.00425767,0.00426221,0.00424592,0.00415608,0.00426621,1.6287322e-05,2024-09-17 14:20:28
DJF/USD,0.00562123,0.00558981,0.00562161,0.00561401,0.00574685,-3.797e-07,2024-09-17 14:20:28
DKK/AED,0.54688,0.54755,0.54753,0.54672,0.54846,-0.000315258346,2024-09-17 14:20:28
DKK/AUD,0.22064,0.22066,0.221,0.21981,0.22119,-0.000353798403,2024-09-17 14:20:28
DKK/BGN,0.26111,0.26312,0.2611,0.26075,0.26214,0.00101626,2024-09-17 14:20:28
DKK/CAD,0.20259,0.20263,0.20257,0.20203,0.20315,3.8e-05,2024-09-17 14:20:28
DKK/CHF,0.12611,0.12614,0.12599,0.12526,0.12628,0.0001335,2024-09-17 14:20:28
DKK/CNY,1.05666,1.05696,1.05775,1.05621,1.05949,-0.000947822416,2024-09-17 14:20:28
DKK/COP,625.6797,639.08099,617.2995,617.29743,632.38034,15.08084,2024-09-17 14:20:28
DKK/CZK,3.3613,3.3661,3.365,3.358,3.37598,-0.0013,2024-09-17 14:20:28
DKK/EUR,0.13401,0.13402,0.13389,0.1335,0.13406,0.000125472563,2024-09-17 14:20:28
DKK/GBP,0.11324,0.11325,0.1124,0.1123,0.11331,0.0008435,2024-09-17 14:20:28
DKK/HKD,1.16104,1.16119,1.16289,1.1579,1.16455,-0.00176726,2024-09-17 14:20:28
DKK/HUF,52.87066,52.93025,52.79,52.73,53.0504,0.11045,2024-09-17 14:20:28
DKK/INR,12.48087,12.48226,12.5017,12.4741,12.51471,-0.02013749,2024-09-17 14:20:28
DKK/ISK,20.363,20.388,20.364,20.14216,20.44972,-0.001,2024-09-17 14:20:28
DKK/JPY,21.1439,21.1473,20.968,20.91,21.1575,0.1776,2024-09-17 14:20:28
DKK/MXN,2.84631,2.84739,2.8806,2.84239,2.89805,-0.03374916,2024-09-17 14:20:28
DKK/MYR,0.64037,0.64126,0.64107,0.63469,0.64107,-0.000250269523,2024-09-17 14:20:28
DKK/NOK,1.58044,1.58096,1.58028,1.5741,1.59036,0.000421871049,2024-09-17 14:20:28
DKK/NZD,0.24098,0.24104,0.24007,0.23981,0.24118,0.0009385,2024-09-17 14:20:28
DKK/PHP,8.31638,8.32338,8.30377,8.26738,8.32383,0.01611615,2024-09-17 14:20:28
DKK/PKR,41.44426,41.4484,41.445,41.398,41.57094,0.00133105,2024-09-17 14:20:28
DKK/PLN,0.57267,0.57286,0.5724,0.57102,0.57541,0.000365,2024-09-17 14:20:28
DKK/RUB,12.47505,12.71779,12.74372,12.6968,12.85512,-0.02593152,2024-09-17 14:20:28
DKK/SEK,1.51854,1.51915,1.5154,1.5128,1.52555,0.003445,2024-09-17 14:20:28
DKK/SGD,0.19311,0.19314,0.19323,0.19273,0.19324,-0.0001055,2024-09-17 14:20:28
DKK/THB,4.97275,4.97334,4.9,4.9,4.97616,0.07304616,2024-09-17 14:20:28
DKK/TRY,5.07852,5.08186,5.14139,5.05912,5.14933,-0.06119932,2024-09-17 14:20:28
DKK/TWD,4.76037,4.7638,4.71944,4.71506,4.76532,0.04264369,2024-09-17 14:20:28
DKK/UAH,6.14819,6.2286,6.14393,6.14391,6.1884,0.04446831,2024-09-17 14:20:28
DKK/USD,0.14898,0.14896,0.1492,0.1489,0.14938,-0.00020497,2024-09-17 14:20:28
DKK/ZAR,2.62404,2.62543,2.6265,2.62253,2.63713,-0.001765,2024-09-17 14:20:28
DOP/EUR,0.01502314,0.01502878,0.01499183,0.01497006,0.01515152,3.6950661e-05,2024-09-17 14:20:28
DOP/GBP,0.01264818,0.01264905,0.012577,0.012574,0.01266287,7.1613716e-05,2024-09-17 14:20:28
DOP/USD,0.01666389,0.01674761,0.0167364,0.01648052,0.01675603,1.1211791e-05,2024-09-17 14:20:28
DZD/EUR,0.00676297,0.00676412,0.00677681,0.00670869,0.00680201,-1.2697441e-05,2024-09-17 14:20:28
DZD/GBP,0.0057096,0.0057196,0.005703,0.0056788,0.00579783,6.6e-06,2024-09-17 14:20:28
DZD/USD,0.00748212,0.00759578,0.00759965,0.00746781,0.00760213,-2.3031861e-05,2024-09-17 14:20:28
EGP/EUR,0.01857735,0.01859462,0.01805,0.01802,0.01859566,0.00053598275,2024-09-17 14:20:28
EGP/GBP,0.01569814,0.01571273,0.01513,0.0151,0.01572539,0.000575430823,2024-09-17 14:20:28
EGP/JPY,2.9314,2.93413,2.88,2.874,2.9335,0.05276586,2024-09-17 14:20:28
EGP/PKR,5.72,5.77,5.717,5.713,5.76602,0.003,2024-09-17 14:20:28
EGP/USD,0.02065123,0.02067043,0.0206697,0.02059416,0.0207168,-8.868065e-06,2024-09-17 14:20:28
EGP/ZAR,0.36393,0.3642,0.3612,0.3608,0.3651,0.00286421,2024-09-17 14:20:28
ETB/EUR,0.0097735,0.00977374,0.01606552,0.00977374,0.01606552,-0.00629178,2024-09-17 14:20:28
ETB/GBP,0.01351753,0.0135221,0.01352448,0.01347,0.01352448,-2.377432e-06,2024-09-17 14:20:28
ETB/USD,0.01017501,0.00931446,0.01017501,0.01017501,0.01017501,0,2024-09-17 14:20:28
EUR/AED,4.0825,4.085,4.0866,4.0793,4.09769,-0.0041,2024-09-17 14:20:28
EUR/AFN,77.253,77.278,77.23,76.28,77.316,0.023,2024-09-17 14:20:28
EUR/ALL,98.26,100.26,98.26,96.82,99.32,0,2024-09-17 14:20:28
EUR/AMD,431.34,432.34,431.29,430.21,431.34,0.05,2024-09-17 14:20:28
EUR/ARS,1020.40816,1136.36364,1123.59551,1123.59551,1136.36364,0,2024-09-17 14:20:28
EUR/AUD,1.64647,1.64652,1.6487,1.6436,1.65002,-0.00221,2024-09-17 14:20:28
EUR/BAM,1.95736,1.95746,1.95583,1.95583,1.96034,0.00153,2024-09-17 14:20:28
EUR/BBD,2.2223,2.2248,2.2249,2.1981,2.2481,-0.0026,2024-09-17 14:20:28
EUR/BDT,133.397,133.422,133.535,131.26,134.49899,-0.138,2024-09-17 14:20:28
EUR/BGN,1.9483,1.9633,1.95583,1.9458,1.97278,-3e-05,2024-09-17 14:20:28
EUR/BHD,0.41891,0.41916,0.41942,0.4157,0.4199,-0.00051,2024-09-17 14:20:28
EUR/BIF,3213.42,3213.67,3216.2,3198.9,3226.9,-2.78,2024-09-17 14:20:28
EUR/BMD,1.1105,1.113,1.1118,1.1099,1.11508,-0.0013,2024-09-17 14:20:28
EUR/BND,1.4401,1.4426,1.4407,1.4154,1.441,-0.0006,2024-09-17 14:20:28
EUR/BOB,7.59,7.84,7.57,7.494,7.694,0.02,2024-09-17 14:20:28
EUR/BRL,6.0951,6.1031,6.1385,6.095,6.1675,-0.0394,2024-09-17 14:20:28
EUR/BSD,1.1133,1.1158,1.1144,1.1021,1.1149,-0.0011,2024-09-17 14:20:28
EUR/BTN,93.24,93.49,93.22,92.1944,93.39,0.02,2024-09-17 14:20:28
EUR/BWP,14.588,14.908,14.7273,14.588,14.748,0.0207,2024-09-17 14:20:28
EUR/BZD,2.2393,2.2418,2.2414,2.1944,2.2444,-0.0021,2024-09-17 14:20:28
EUR/CAD,1.51164,1.51172,1.51182,1.5096,1.51585,-0.00015,2024-09-17 14:20:28
EUR/CDF,3158.68,3158.93,3161,3137.2,3185.41,-2.32,2024-09-17 14:20:28
EUR/CHF,0.94103,0.94115,0.9402,0.93796,0.9426,0.00085,2024-09-17 14:20:28
EUR/CLP,1034.81,1035.06,1027.31,1013.99,1041.66667,7.5,2024-09-17 14:20:28
EUR/CNH,7.90359,7.90442,7.8952,7.8876,7.91093,0.008805,2024-09-17 14:20:28
EUR/CNY,7.8845,7.88672,7.8922,7.88108,7.9083,-0.00659053,2024-09-17 14:20:28
EUR/COP,4652.72,4652.97,4716.78,4652.72,4752.85171,-64.06,2024-09-17 14:20:28
EUR/CRC,577.13,577.38,578.32,562.6,578.57,-1.19,2024-09-17 14:20:28
EUR/CUP,26.6817,26.6842,26.7121,26.6674,26.7458,-0.0304,2024-09-17 14:20:28
EUR/CVE,110.265,110.265,110.265,110.265,110.265,0,2024-09-17 14:20:28
EUR/CZK,25.0819,25.1164,25.1023,25.044,25.1656,-0.00315,2024-09-17 14:20:28
EUR/DJF,198.22,198.47,198.39,193.78,198.84,-0.17,2024-09-17 14:20:28
EUR/DKK,7.46115,7.46214,7.462,7.43327,7.46323,-0.00061,2024-09-17 14:20:28
EUR/DOP,66.539,66.564,66.703,66,66.8,-0.164,2024-09-17 14:20:28
EUR/DZD,147.839,147.864,147.562,145.3353,148.213,0.277,2024-09-17 14:20:28
EUR/EGP,53.779,53.829,55.40166,53.7027,55.4939,-1.59766,2024-09-17 14:20:28
EUR/ETB,102.315,102.3175,62.2451,62.2451,102.315,40.0699,2024-09-17 14:20:28
EUR/FJD,2.4442,2.4692,2.4998,2.4418,2.5001,-0.0431,2024-09-17 14:20:28
EUR/GBP,0.84493,0.84498,0.84217,0.84129,0.84574,0.00278,2024-09-17 14:20:28
EUR/GHS,17.3457,17.3482,17.3845,17.3422,17.481,-0.0388,2024-09-17 14:20:28
EUR/GNF,9616.8,9619.3,9626,9533,9636.2,-9.2,2024-09-17 14:20:28
EUR/GTQ,8.574,8.599,8.59,8.412,8.612,-0.016,2024-09-17 14:20:28
EUR/GYD,232.34,232.59,232.44,222.95,232.95,-0.1,2024-09-17 14:20:28
EUR/HKD,8.6626,8.66374,8.6746,8.6556,8.68584,-0.01137,2024-09-17 14:20:28
EUR/HNL,27.567,27.592,27.593,27.12,27.62,-0.026,2024-09-17 14:20:28
EUR/HRK,7.5345,7.5345,7.5345,7.5345,7.5345,0,2024-09-17 14:20:28
EUR/HTG,148.867,148.892,149.198,145.81,149.261,-0.331,2024-09-17 14:20:28
EUR/HUF,394.535,394.679,394.07,393.69,402.73862,0.537,2024-09-17 14:20:28
EUR/IDR,17036,17061,17124,16824,17124,-88,2024-09-17 14:20:28
EUR/ILS,4.2036,4.2163,4.1649,4.1428,4.219,0.0386,2024-09-17 14:20:28
EUR/INR,93.05,93.21,93.35325,93.02,93.41429,-0.22325,2024-09-17 14:20:28
EUR/IQD,1455.7,1456.7,1457.3,1428.6,1458.6,-1.6,2024-09-17 14:20:28
EUR/ISK,151.977,152.077,151.994,150.3,152.315,-0.017,2024-09-17 14:20:28
EUR/JMD,175.415,175.44,175.083,173.02,175.656,0.332,2024-09-17 14:20:28
EUR/JOD,0.7865,0.789,0.7855,0.78,0.7896,0.001,2024-09-17 14:20:28
EUR/JPY,157.778,157.787,156.508,156.03,157.883,1.271,2024-09-17 14:20:28
EUR/KES,141.98495,144.02996,144.46692,142.13,144.46692,-0.43696,2024-09-17 14:20:28
EUR/KHR,4501.5,4504,4504.7,4414,4514,-3.2,2024-09-17 14:20:28
EUR/KRW,1465.9,1468.4,1464.7,1460.88,1473.25,1.2,2024-09-17 14:20:28
EUR/KWD,0.33811,0.34011,0.34018,0.33801,0.34021,-0.00107,2024-09-17 14:20:28
EUR/KYD,0.9104,0.9129,0.9115,0.9079,0.9279,-0.0011,2024-09-17 14:20:28
EUR/KZT,531.91489,534.75936,536.48069,531.34,536.76865,-1.72133,2024-09-17 14:20:28
EUR/LAK,24549.87,24550.12,24597.75,24336,24597.98,-47.88,2024-09-17 14:20:28
EUR/LBP,99559.5,99562,99654.5,99539.4,99708.3,-95,2024-09-17 14:20:28
EUR/LKR,332.76,339.76,336.24748,332.76,336.92722,0.01252186,2024-09-17 14:20:28
EUR/LRD,216.809,216.834,217.079,216.765,222.69,-0.27,2024-09-17 14:20:28
EUR/LSL,19.4089,19.8689,19.6176,19.4089,19.6389,0.0213,2024-09-17 14:20:28
EUR/LYD,5.2892,5.2902,5.3096,5.284,5.314,-0.0204,2024-09-17 14:20:28
EUR/MAD,10.832,10.857,10.842,10.4999,10.843,-0.01,2024-09-17 14:20:28
EUR/MDL,19.292,19.317,19.195,19.141,19.50839,0.097,2024-09-17 14:20:28
EUR/MGA,5052.7,5055.2,5058,4986,5060.1,-5.3,2024-09-17 14:20:28
EUR/MKD,61.603,61.628,61.395,60.53,61.656,0.208,2024-09-17 14:20:28
EUR/MMK,2328.9,2329.9,2331.12,2328.43,2332.11,-2.22,2024-09-17 14:20:28
EUR/MOP,8.737,9.137,8.9229,8.737,8.937,0.0141,2024-09-17 14:20:28
EUR/MUR,50.996,51.021,51.067,49.4,51.26891,-0.071,2024-09-17 14:20:28
EUR/MVR,17.176,17.201,17.192,16.96668,17.21,-0.016,2024-09-17 14:20:28
EUR/MWK,1927.468,1927.493,1929.305,1926.7,1930.7,-1.837,2024-09-17 14:20:28
EUR/MXN,21.2385,21.2465,21.463,21.22056,21.60195,-0.2205,2024-09-17 14:20:28
EUR/MYR,4.7339,4.7364,4.7857,4.7329,4.8382,-0.0518,2024-09-17 14:20:28
EUR/MZN,70.682,70.782,70.738,70.26907,71.01957,-0.056,2024-09-17 14:20:28
EUR/NAD,19.596,19.621,19.616,19.4089,19.84915,-0.02,2024-09-17 14:20:28
EUR/NGN,1831.69,1831.94,1831.21,1822.1,1832.97,0.48,2024-09-17 14:20:28
EUR/NIO,40.706,40.731,40.752,40.47,40.97,-0.046,2024-09-17 14:20:28
EUR/NOK,11.79348,11.79632,11.78328,11.75081,11.81614,0.01162,2024-09-17 14:20:28
EUR/NPR,147.411,150.811,149.335,147.411,149.359,-0.224,2024-09-17 14:20:28
EUR/NZD,1.79809,1.79853,1.79485,1.792,1.79962,0.00329,2024-09-17 14:20:28
EUR/OMR,0.42724,0.42907,0.42937,0.42625,0.42955,-0.000294769641,2024-09-17 14:20:28
EUR/PAB,1.1105,1.113,1.1118,1.0884,1.1134,-0.0013,2024-09-17 14:20:28
EUR/PEN,4.2108,4.2133,4.2149,4.1311,4.2167,-0.0041,2024-09-17 14:20:28
EUR/PGK,4.337,4.497,4.3338,4.269,4.417,0.0832,2024-09-17 14:20:28
EUR/PHP,61.836,61.861,62.096,61.658,62.3053,-0.26,2024-09-17 14:20:28
EUR/PKR,309.143,309.168,309.438,307.7028,309.908,-0.295,2024-09-17 14:20:28
EUR/PLN,4.27321,4.27445,4.2728,4.25867,4.28169,0.00103,2024-09-17 14:20:28
EUR/PYG,8669.4,8669.65,8674.72,8530,8678.38,-5.32,2024-09-17 14:20:28
EUR/QAR,4.0462,4.0487,4.0501,3.9083,4.0583,-0.0039,2024-09-17 14:20:28
EUR/RON,4.9726,4.9751,4.9725,4.9718,4.98654,0.0001,2024-09-17 14:20:28
EUR/RSD,116.944,117.194,116.6996,116.6889,117.075,0.3694,2024-09-17 14:20:28
EUR/RUB,101.1511,101.1601,101.48,100.5389,102.41704,-0.3244,2024-09-17 14:20:28
EUR/RWF,1484.64,1484.89,1486.05,1472,1487,-1.41,2024-09-17 14:20:28
EUR/SAR,4.1723,4.1727,4.177,4.1662,4.1828,-0.0047,2024-09-17 14:20:28
EUR/SCR,16.4289,16.4314,16.3887,16.3707,16.4425,0.0402,2024-09-17 14:20:28
EUR/SDG,665.8599,665.8699,666.5504,664.88031,668.77175,-0.6905,2024-09-17 14:20:28
EUR/SEK,11.33231,11.33476,11.32129,11.18327,11.49417,0.01044,2024-09-17 14:20:28
EUR/SGD,1.4405,1.4417,1.4415,1.4376,1.44279,-0.00059,2024-09-17 14:20:28
EUR/SLL,25012.48,25012.73,25036.33,25007.42,25046.9,-23.85,2024-09-17 14:20:28
EUR/SOS,635.36,635.61,635.31,635.31,635.4,0.05,2024-09-17 14:20:28
EUR/SVC,9.716,9.741,9.727,9.503,9.743,-0.011,2024-09-17 14:20:28
EUR/SZL,19.5635,19.566,19.5904,19.425,19.6493,-0.0269,2024-09-17 14:20:28
EUR/THB,37.067,37.167,36.912,36.911,37.129,0.155,2024-09-17 14:20:28
EUR/TJS,11.7331,11.9831,11.8611,11.7331,11.8611,-0.003,2024-09-17 14:20:28
EUR/TND,3.3653,3.3678,3.364,3.3548,3.3708,0.0013,2024-09-17 14:20:28
EUR/TRY,37.89568,37.91989,37.83234,37.7522,37.98382,0.075445,2024-09-17 14:20:28
EUR/TTD,7.5461,7.5486,7.5472,7.41,7.56,-0.0011,2024-09-17 14:20:28
EUR/TWD,35.52063,35.54619,35.51767,35.17962,35.58212,0.01573962,2024-09-17 14:20:28
EUR/TZS,3026.72,3026.97,3035.17,2978.6,3035.2,-8.45,2024-09-17 14:20:28
EUR/UAH,46.1204,46.1229,46.1176,45.8776,46.1776,0.0028,2024-09-17 14:20:28
EUR/UGX,4129.3,4131.8,4134,4091,4145.59323,-4.7,2024-09-17 14:20:28
EUR/USD,1.11162,1.11166,1.11346,1.111,1.11495,-0.0018217,2024-09-17 14:20:28
EUR/UYU,45.578,45.603,45.411,44.81,45.95588,0.167,2024-09-17 14:20:28
EUR/UZS,14161.79,14162.04,14179.36,14138,14196.83,-17.57,2024-09-17 14:20:28
EUR/VND,27030,27830,27233,27030,27459.52088,197,2024-09-17 14:20:28
EUR/XAF,655.957,655.957,655.957,655.957,655.957,0,2024-09-17 14:20:28
EUR/XAG,0.03623188,0.03624502,0.03622703,0.0359002,0.03642496,1.1421458e-05,2024-09-17 14:20:28
EUR/XAU,0.000432507244,0.000432582082,0.000431118105,0.000430107527,0.000434131412,1.426555e-06,2024-09-17 14:20:28
EUR/XOF,655.957,655.957,655.957,655.957,655.957,0,2024-09-17 14:20:28
EUR/XPF,119.33,119.33,119.33,119.33,119.33,0,2024-09-17 14:20:28
EUR/YER,278.07,278.32,278.34,,278.46,-0.27,2024-09-17 14:20:28
EUR/ZAR,19.57984,19.58646,19.59427,19.5556,19.84127,-0.01297,2024-09-17 14:20:28
EUR/ZMW,29.5612,29.5637,29.5672,29.373,29.5857,-0.006,2024-09-17 14:20:28
FJD/AUD,0.66653,0.67393,0.66015,0.66002,0.67445,0.01005429,2024-09-17 14:20:28
FJD/EUR,0.40499,0.40913,0.40003,0.39998,0.40953,0.00701811,2024-09-17 14:20:28
FJD/GBP,0.3421,0.3459,0.3369,0.33681,0.34401,0.00709782,2024-09-17 14:20:28
FJD/USD,0.45011,0.4551,0.44903,0.44903,0.4535,0.00357031,2024-09-17 14:20:28
GBP/AED,4.8216,4.84496,4.86429,4.8282,4.87068,-0.01932517,2024-09-17 14:20:28
GBP/AFN,91.435,91.46,91.679,90.50622,91.807,-0.244,2024-09-17 14:20:28
GBP/ALL,117.7,117.95,117.73,114.87693,117.92769,-0.03,2024-09-17 14:20:28
GBP/AMD,512.04,513.04,511.9,510.46,512.04,0.14,2024-09-17 14:20:28
GBP/ARS,1264.45709,1264.5436,1268.1718,1263.535,1277.13921,-3.67146,2024-09-17 14:20:28
GBP/AUD,1.94843,1.94865,1.95703,1.947,1.96098,-0.00849,2024-09-17 14:20:28
GBP/AWG,2.3805,2.383,2.3898,2.3797,2.3907,-0.0093,2024-09-17 14:20:28
GBP/BAM,2.3135,2.316,2.22786,2.22267,2.3218,0.085639,2024-09-17 14:20:28
GBP/BBD,2.6305,2.633,2.6415,2.6058,2.66751,-0.011,2024-09-17 14:20:28
GBP/BDT,157.884,157.909,158.515,155.55556,158.71756,-0.631,2024-09-17 14:20:28
GBP/BGN,2.30554,2.32329,2.3128,2.30554,2.32241,0.00161927,2024-09-17 14:20:28
GBP/BHD,0.49473,0.49719,0.49928,0.49188,0.49948,-0.00208518,2024-09-17 14:20:28
GBP/BIF,3803.26,3803.51,3817.82,3791.93715,3828.9213,-14.56,2024-09-17 14:20:28
GBP/BMD,1.31869,1.31878,1.32223,1.3135,1.32629,-0.00349583,2024-09-17 14:20:28
GBP/BND,1.7046,1.7071,1.7106,1.67945,1.7111,-0.006,2024-09-17 14:20:28
GBP/BOB,9.1242,9.1267,9.1293,8.89211,9.1613,-0.0051,2024-09-17 14:20:28
GBP/BRL,7.21597,7.21992,7.2875,7.20461,7.2937,-0.06955676,2024-09-17 14:20:28
GBP/BSD,1.3179,1.3204,1.3231,1.3044,1.3236,-0.0052,2024-09-17 14:20:28
GBP/BTN,110.511,110.536,110.498,109.38501,110.981,0.013,2024-09-17 14:20:28
GBP/BWP,17.30866,17.68834,17.49414,17.30405,17.4985,0.00436197,2024-09-17 14:20:28
GBP/BZD,2.6506,2.6531,2.6608,2.60129,2.66312,-0.0102,2024-09-17 14:20:28
GBP/CAD,1.78891,1.78916,1.79468,1.7875,1.79869,-0.00569,2024-09-17 14:20:28
GBP/CDF,3738.48,3738.73,3752.3,3718.81064,3769.96,-13.82,2024-09-17 14:20:28
GBP/CHF,1.11363,1.11385,1.11576,1.1123,1.1184,-0.00208,2024-09-17 14:20:28
GBP/CLP,1223.62614,1223.70986,1219.58,1217.91378,1227.45,4.088,2024-09-17 14:20:28
GBP/CNH,9.35261,9.35358,9.3739,9.3422,9.38889,-0.020805,2024-09-17 14:20:28
